Origin,Destin,FltNum,DepDate,BookedLoad,analystName,TgtLoad,bookedPlf,actualbookedPlf,Variance,endOfDayTgtLoad,currentLoadFactor,currentTgtLoad,bookingToday,bookingLastHour,hardAnchorFare,strategyFare,lastSellingFare,profileFare,lastSevenAvgFare,upsell,anchorFare,OpenRBD,SellingFare,Channel,HowDetermined,RunId,MktFare_Min,AirlineCode_Min,FlightNumber_Min,MktFare_Max,AirlineCode_Max,FlightNumber_Max,criteria,fareOffset,TimeRange,startTime,endTime,Backstop,autoBackstop,StrategyReference,dlfBand,endOfDaydlfBand,ndoBand,overBookingCount,recommendedActions,allocationStatus,status,w0Flag
BOM,DEL,5102,09/12/2023,65.0,test,33.120000071999996,37.35632183908046,37.35632183908046,18.321839039080462,33.840000066,19.109420730409997,33.2503920709134,5,5,NA,8325.0,NA,6074.0,NA,0,8225.0,R0,8325.0,B2C,Pre10_6_6_A_AllocationY_ToleranceHit_UpsellN,Test12345,4754,6E,6E-2111,6298,I5,I5-773,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,6,6,6,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,5102,09/12/2023,65.0,test,33.120000071999996,37.35632183908046,37.35632183908046,18.321839039080462,33.840000066,19.109420730409997,33.2503920709134,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2B,B2B Market Data NA - Skipping allocation,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,6,6,6,0.0,NO action required,0,AU allocation based on quartiles,0
BOM,DEL,5102,09/13/2023,125.0,test,32.400000078000005,71.83908045977012,71.83908045977012,53.21839075977011,33.120000071999996,18.69562763041,32.5303920769134,5,5,NA,8325.0,3020.0,7377.0,NA,0,8225.0,R0,8325.0,B2C,Pre10_6_6_A_AllocationY_TolerenceHit_Upsold_Last_sold_fare_UpsellN,Test12345,4754,6E,6E-2111,6298,I5,I5-773,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,6,6,6,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,5102,09/13/2023,125.0,test,32.400000078000005,71.83908045977012,71.83908045977012,53.21839075977011,33.120000071999996,18.69562763041,32.5303920769134,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2B,B2B Market Data NA - Skipping allocation,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,6,6,6,0.0,NO action required,0,AU allocation based on quartiles,0
BOM,DEL,5102,09/14/2023,130.0,test,31.680000084,74.71264367816092,74.71264367816092,56.505747078160915,32.400000078000005,18.392565563970003,32.003064081307805,5,5,NA,8875.0,NA,NA,NA,0,8875.0,Q8,8875.0,B2C,Post10_6_6_A_AllocationY_Startegy_fare_UpsellN,Test12345,4754,6E,6E-2111,6592,UK,UK-930,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,6,6,6,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,5102,09/14/2023,130.0,test,31.680000084,74.71264367816092,74.71264367816092,56.505747078160915,32.400000078000005,18.392565563970003,32.003064081307805,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2B,B2B Market Data NA - Skipping allocation,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,6,6,6,0.0,NO action required,0,Normal AU allocation,0
BOM,DEL,5102,09/15/2023,138.0,test,30.959999915999997,79.3103448275862,79.3103448275862,61.517241427586214,31.680000084,17.86804134852,31.0903919464248,5,5,NA,8875.0,5310.0,NA,NA,0,8775.0,Q8,8875.0,B2C,Pre10_6_6_A_AllocationY_TolerenceHit_Upsold_Last_sold_fare_UpsellN,Test12345,4754,6E,6E-2056,6539,UK,UK-986,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,6,6,6,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,5102,09/15/2023,138.0,test,30.959999915999997,79.3103448275862,79.3103448275862,61.517241427586214,31.680000084,17.86804134852,31.0903919464248,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2B,B2B Market Data NA - Skipping allocation,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,6,6,6,0.0,NO action required,0,Normal AU allocation,0
JAI,JSA,5106,2023-08-03,125.0,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2C,No QP Fares Found,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
JAI,JSA,5106,2023-08-03,125.0,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2B,No QP Fares Found,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
JSA,JAI,5106,2023-08-04,130.0,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2C,TBF fares are missing or not found,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
JSA,JAI,5106,2023-08-04,130.0,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2B,TBF fares are missing or not found,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
BOM,DEL,5106,2023-08-04,138.0,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2C,No Reference Curve Found,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
BOM,DEL,5106,2023-08-04,138.0,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2B,No Reference Curve Found,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
JSA,JAI,5107,08/04/2023,130.0,test,118.32000000000001,74.71264367816092,74.71264367816092,4.917843678160915,125.28,69.7948,121.442952,5,5,NA,6187.0,3890.0,NA,5400,0,6087.0,U9,6137.0,B2C,Post10_0_3_A_AllocationY_TolerenceHit_Upsold_Last_sold_fare_UpsellN_last7bkgsAvg,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MAX,10,TR,00:00,23:59,0.0,NA,Strategy_9,0,3,3,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
JSA,JAI,5107,08/04/2023,130.0,test,118.32000000000001,74.71264367816092,74.71264367816092,4.917843678160915,125.28,69.7948,121.442952,5,5,NA,7455.0,5930.0,NA,NA,NA,NA,NA,NA,B2B,Post10_0_3_C_NA,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MAX,10,TR,00:00,23:59,0.0,NA,Strategy_9,0,3,3,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
BLR,DEL,5107,2023-08-04,138.0,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2C,TBF fares are missing or not found,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
BLR,DEL,5107,2023-08-04,138.0,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2B,TBF fares are missing or not found,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
BOM,DEL,5108,08/01/2023,130.0,test,144.42,74.71264367816092,74.71264367816092,-20.287356321839077,165.29999999999998,95.0,165.29999999999998,5,5,NA,16274.0,5310.0,NA,NA,NA,16174.0,K,16274.0,B2C,Post10_3_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4751,6E,6E-2051,10000,6E,6E-2083,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,Pull prices DOWN,1,Normal AU allocation,0
BOM,DEL,5108,08/01/2023,130.0,test,144.42,74.71264367816092,74.71264367816092,-20.287356321839077,165.29999999999998,95.0,165.29999999999998,5,5,NA,NA,3630.0,NA,NA,NA,10000,NA,NA,B2B,Market Fare higher than Z0 levels - skipping B2B allocation,Test12345,4300,6E,6E-6082,10000,6E,6E-5187,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,5108,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,11994.32,5310.0,NA,NA,NA,11894.32,Q1,11994.32,B2C,Post10_3_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4818,SG,SG-8157,7687,UK,UK-957,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,Pull prices DOWN,1,Normal AU allocation,0
DEL,BOM,5108,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,NA,3630.0,NA,NA,NA,7378,NA,NA,B2B,Market Fare higher than Z0 levels - skipping B2B allocation,Test12345,4709,AI,AI-863,7378,UK,UK-957,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,NO action required,1,Normal AU allocation,0
BLR,DEL,5108,08/01/2023,130.0,test,144.42,74.71264367816092,74.71264367816092,-20.287356321839077,165.29999999999998,95.0,165.29999999999998,5,5,NA,13824.0,5310.0,NA,NA,NA,13724.0,Q0,13824.0,B2C,Post10_3_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,5354,6E,6.00E-122,9829,UK,UK-810,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,Pull prices DOWN,1,Normal AU allocation,0
BLR,DEL,5108,08/01/2023,130.0,test,144.42,74.71264367816092,74.71264367816092,-20.287356321839077,165.29999999999998,95.0,165.29999999999998,5,5,NA,NA,3630.0,NA,NA,NA,9482,NA,NA,B2B,Market Fare higher than Z0 levels - skipping B2B allocation,Test12345,5301,I5,I5-741,9482,UK,UK-810,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,NO action required,1,Normal AU allocation,0
DEL,BLR,5108,2023-08-02,138.0,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2C,No QP Fares Found,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
DEL,BLR,5108,2023-08-02,138.0,test,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2B,No QP Fares Found,Test12345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
BLR,DEL,5102,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,13824.0,5310.0,NA,NA,NA,13724.0,Q0,13824.0,B2C,Post10_3_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,5354,6E,6.00E-122,9829,UK,UK-810,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,Pull prices DOWN,1,Normal AU allocation,0
BLR,DEL,5102,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,NA,3630.0,NA,NA,NA,9482,NA,NA,B2B,Market Fare higher than Z0 levels - skipping B2B allocation,Test12345,5301,I5,I5-741,9482,UK,UK-810,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,5103,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,16274.0,5310.0,NA,NA,NA,16174.0,K,16274.0,B2C,Post10_3_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4751,6E,6E-2051,10000,6E,6E-2083,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,Pull prices DOWN,1,Normal AU allocation,0
BOM,DEL,5103,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,NA,3630.0,NA,NA,NA,10000,NA,NA,B2B,Market Fare higher than Z0 levels - skipping B2B allocation,Test12345,4300,6E,6E-6082,10000,6E,6E-5187,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,5104,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,16274.0,5310.0,NA,NA,NA,16174.0,K,16274.0,B2C,Post10_3_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4751,6E,6E-2051,10000,6E,6E-2083,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,Pull prices DOWN,1,Normal AU allocation,0
BOM,DEL,5104,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,NA,3630.0,NA,NA,NA,10000,NA,NA,B2B,Market Fare higher than Z0 levels - skipping B2B allocation,Test12345,4300,6E,6E-6082,10000,6E,6E-5187,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,5105,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,16274.0,5310.0,NA,NA,NA,16174.0,K,16274.0,B2C,Post10_3_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4751,6E,6E-2051,10000,6E,6E-2083,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,Pull prices DOWN,1,Normal AU allocation,0
BOM,DEL,5105,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,NA,3630.0,NA,NA,NA,10000,NA,NA,B2B,Market Fare higher than Z0 levels - skipping B2B allocation,Test12345,4300,6E,6E-6082,10000,6E,6E-5187,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,5109,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,16274.0,5310.0,NA,NA,NA,16174.0,K,16274.0,B2C,Post10_3_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4751,6E,6E-2051,10000,6E,6E-2083,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,Pull prices DOWN,1,Normal AU allocation,0
BOM,DEL,5109,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,NA,3630.0,NA,NA,NA,10000,NA,NA,B2B,Market Fare higher than Z0 levels - skipping B2B allocation,Test12345,4300,6E,6E-6082,10000,6E,6E-5187,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,5110,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,16274.0,5310.0,NA,NA,NA,16174.0,K,16274.0,B2C,Post10_3_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN,Test12345,4751,6E,6E-2051,10000,6E,6E-2083,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,Pull prices DOWN,1,Normal AU allocation,0
BOM,DEL,5110,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,NA,3630.0,NA,NA,NA,10000,NA,NA,B2B,Market Fare higher than Z0 levels - skipping B2B allocation,Test12345,4300,6E,6E-6082,10000,6E,6E-5187,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,NO action required,1,Normal AU allocation,0
BOM,JAI,5111,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,6187.0,5310.0,NA,5400,NA,6087.0,U9,6137.0,B2C,Post10_3_0_B_AllocationY_Interpollated_Max_own_fare_UpsellN_last7bkgsAvg,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,Pull prices DOWN,1,Normal AU allocation,0
BOM,JAI,5111,08/01/2023,138.0,test,144.42,79.3103448275862,79.3103448275862,-15.689655172413786,165.29999999999998,95.0,165.29999999999998,5,5,NA,5910.0,3630.0,NA,NA,NA,5687.0,ZJ,5910.0,B2B,Unable to Match Mkt - B2B allocation at extreme value,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,3,0,0,0.0,Pull prices DOWN,1,Normal AU allocation,0
BOM,JAI,5112,08/02/2023,138.0,test,133.98,79.3103448275862,79.3103448275862,-2.9900551724137747,144.42,82.30039999999998,143.20269599999997,5,5,NA,6187.0,5310.0,NA,5400,NA,6099.590720459771,U9,6137.0,B2C,Post10_5_2_B_AllocationY_Interpollated_Max_own_fare_UpsellN_last7bkgsAvg,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,5,2,1,0.0,NO action required,1,Normal AU allocation,0
BOM,JAI,5112,08/02/2023,138.0,test,133.98,79.3103448275862,79.3103448275862,-2.9900551724137747,144.42,82.30039999999998,143.20269599999997,5,5,NA,5910.0,3630.0,NA,NA,NA,5887.0,ZJ,5910.0,B2B,Unable to Match Mkt - B2B allocation at extreme value,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MAX,10,FR,00:00,23:59,0.0,NA,Strategy_9,5,2,1,0.0,NO action required,1,Normal AU allocation,0
BOM,JAI,5113,08/03/2023,138.0,test,125.28,79.3103448275862,79.3103448275862,2.580844827586226,133.98,76.72949999999999,133.50932999999998,5,5,NA,6187.0,5310.0,NA,5400,0,6087.0,U9,6137.0,B2C,Post10_6_3_A_AllocationY_TolerenceHit_Upsold_Last_sold_fare_UpsellN_last7bkgsAvg,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MAX,10,TR,10:00,17:00,0.0,NA,Strategy_9,6,3,2,0.0,NO action required,1,Normal AU allocation,0
BOM,JAI,5113,08/03/2023,138.0,test,125.28,79.3103448275862,79.3103448275862,2.580844827586226,133.98,76.72949999999999,133.50932999999998,5,5,NA,7455.0,3630.0,NA,NA,NA,NA,NA,NA,B2B,Post10_6_3_C_NA,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MAX,10,TR,10:00,17:00,0.0,NA,Strategy_9,6,3,2,0.0,NO action required,1,Normal AU allocation,0
BOM,JAI,5114,08/04/2023,138.0,test,118.32000000000001,79.3103448275862,79.3103448275862,7.311144827586203,125.28,71.9992,125.278608,5,5,NA,6187.0,5310.0,NA,5400,0,6087.0,U9,6137.0,B2C,Post10_6_4_A_AllocationY_TolerenceHit_Upsold_Last_sold_fare_UpsellN_last7bkgsAvg,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MAX,10,TR,10:00,17:00,0.0,NA,Strategy_9,6,4,3,0.0,NO action required,1,Normal AU allocation,0
BOM,JAI,5114,08/04/2023,138.0,test,118.32000000000001,79.3103448275862,79.3103448275862,7.311144827586203,125.28,71.9992,125.278608,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,B2B,B2B Market Data NA - Skipping allocation,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MAX,10,TR,10:00,17:00,0.0,NA,Strategy_9,6,4,3,0.0,NO action required,0,Normal AU allocation,0
BOM,DEL,5431,08/01/2023,168.0,test,144.42,96.55172413793103,96.55172413793103,7.912907324231,165.29999999999998,88.63881681370003,154.23154125583807,5,5,NA,4814.0,30.0,NA,NA,0,2422.0,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,4754,6E,6E-6821,4756,AI,AI-809,MAXO,1,TR,10:00,17:00,0.0,NA,Strategy_5,5,4,0,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
BOM,DEL,5431,08/01/2023,168.0,test,144.42,96.55172413793103,96.55172413793103,7.912907324231,165.29999999999998,88.63881681370003,154.23154125583807,5,5,NA,5360.0,10.0,NA,NA,NA,NA,NA,NA,B2B,Pre10_5_4_C_NA,Test12345,4693,SG,SG-8191,4900,UK,UK-910,MAXO,1,TR,10:00,17:00,0.0,NA,Strategy_5,5,4,0,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
BOM,DEL,5520,08/26/2023,50.0,test,48.720000000000006,28.735632183908045,28.735632183908045,0.7356321839080425,50.459999999999994,28.4487,49.500738,5,5,NA,4764.0,4440.0,5401.711734,NA,0,4920.855867,U5,4965.0,B2C,Post10_6_3_A_AllocationY_Upsold_Last_sold_fare_UpsellN,Test12345,4754,6E,6E-2051,7284,AI,AI-816,MIN,0,AR,07:00,22:00,0.0,NA,Strategy_8,6,3,5,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,5520,08/26/2023,50.0,test,48.720000000000006,28.735632183908045,28.735632183908045,0.7356321839080425,50.459999999999994,28.4487,49.500738,5,5,NA,4961.0,1360.0,NA,NA,NA,NA,NA,NA,B2B,Post10_6_3_C_NA,Test12345,4693,SG,SG-8191,6419,UK,UK-994,MIN,0,AR,07:00,22:00,4300.0,NA,Strategy_8,6,3,5,0.0,NO action required,1,AU allocation based on quartiles,0
BOM,DEL,5230,09/11/2023,50.0,test,33.840000066,28.735632183908045,28.735632183908045,9.287356283908045,34.56000006,19.52321383041,33.970392064913405,5,5,NA,6673.0,1750.0,6074.0,NA,0,4211.5,V9,4474.0,B2C,Unable to Match Mkt - B2C allocation at extreme value,Test12345,4754,6E,6E-2111,6298,I5,I5-773,MAX,2,FR,00:00,23:59,0.0,NA,Strategy_1,6,4,6,0.0,NO action required,1,Normal AU allocation,0
BOM,DEL,5230,09/11/2023,50.0,test,33.840000066,28.735632183908045,28.735632183908045,9.287356283908045,34.56000006,19.52321383041,33.970392064913405,5,5,NA,NA,1000.0,NA,NA,NA,NA,NA,NA,B2B,Pre10_6_4_C_NA,Test12345,4693,SG,SG-8191,5709,AI,AI-888,MAX,2,FR,00:00,23:59,0.0,NA,Strategy_1,6,4,6,0.0,NO action required,1,Normal AU allocation,0
DEL,BOM,5440,08/01/2023,174.0,test,144.42,100.0,100.0,5.000000000000004,165.29999999999998,95.0,165.29999999999998,5,5,6296.32,7945.32,8020.0,NA,NA,401.0,6296.32,R8,6296.32,B2C,Pre10_3_4_A_AllocationY_harAnchorfare_UpsellN,Test12345,4818,SG,SG-8157,7687,UK,UK-957,MAX,1,TR,00:00,23:59,0.0,NA,Strategy_1,3,4,0,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
DEL,BOM,5440,08/01/2023,174.0,test,144.42,100.0,100.0,5.000000000000004,165.29999999999998,95.0,165.29999999999998,5,5,NA,NA,3480.0,NA,NA,NA,NA,NA,NA,B2B,Pre10_3_4_C_NA,Test12345,4709,AI,AI-863,7378,UK,UK-957,MAX,1,TR,00:00,23:59,0.0,NA,Strategy_1,3,4,0,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
BOM,JAI,5203,08/02/2023,113.0,test,133.98,64.9425287356322,64.9425287356322,-14.369871264367806,144.42,79.3124,138.00357599999998,5,5,NA,6237.0,8020.0,NA,6400,NA,6237.0,U7,6237.0,B2C,Post10_4_1_B_AllocationY_StrategyFare_UpsellN_last7bkgsAvg,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,4,1,1,0.0,Pull prices DOWN,1,Normal AU allocation-profileFare NA,0
BOM,JAI,5203,08/02/2023,113.0,test,133.98,64.9425287356322,64.9425287356322,-14.369871264367806,144.42,79.3124,138.00357599999998,5,5,NA,5910.0,3480.0,NA,NA,NA,5887.0,ZJ,5910.0,B2B,Unable to Match Mkt - B2B allocation at extreme value,Test12345,0,Market Fare not found,Market Fare not found,0,Market Fare not found,Market Fare not found,MIN,-2,FR,00:00,23:59,0.0,NA,Strategy_8,4,1,1,0.0,Pull prices DOWN,1,Normal AU allocation-profileFare NA,0
JAI,BOM,5433,08/02/2023,165.0,test,133.98,94.82758620689656,94.82758620689656,15.515186206896558,144.42,79.3124,138.00357599999998,5,5,NA,5345.0,9000.0,NA,NA,450.0,9450.0,R1,9651.0,B2C,Post10_0_6_A_AllocationY_last_sold_fare_UpsellY,Test12345,1250,6E,6E-6823,3800,6E,6E-6821,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,0,6,1,0.0,NO action required,1,Normal AU allocation,0
JAI,BOM,5433,08/02/2023,165.0,test,133.98,94.82758620689656,94.82758620689656,15.515186206896558,144.42,79.3124,138.00357599999998,5,5,NA,5910.0,6000.0,NA,NA,NA,NA,NA,NA,B2B,Post10_0_6_C_NA,Test12345,2000,6E,6E-6820,2000,6E,6E-6820,MAX,3,FR,00:00,23:59,0.0,NA,Strategy_1,0,6,1,0.0,Push prices UP,1,Normal AU allocation,0
BOM,DEL,5432,08/01/2023,168.0,test,144.42,96.55172413793103,96.55172413793103,1.5517241379310431,165.29999999999998,95.0,165.29999999999998,5,5,NA,7825.0,4600.0,NA,NA,0,6212.5,T1,6225.0,B2C,Post10_0_3_A_AllocationY_Upsold_Last_sold_fare_UpsellN,Test12345,4754,6E,6E-6821,7809,6E,6E-5187,MAX,0,TR,10:00,17:00,0.0,NA,Strategy_5,0,3,0,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
BOM,DEL,5432,08/01/2023,168.0,test,144.42,96.55172413793103,96.55172413793103,1.5517241379310431,165.29999999999998,95.0,165.29999999999998,5,5,NA,NA,1000.0,NA,NA,NA,NA,NA,NA,B2B,Post10_0_3_C_NA,Test12345,4693,SG,SG-8191,10000,6E,6E-5187,MAX,0,TR,10:00,17:00,0.0,NA,Strategy_5,0,3,0,0.0,NO action required,1,Normal AU allocation-profileFare NA,0
